-999421	南恩	10004720
-999423	POC Clarity	10004720
-999427	OAKLEY	10004720
-999426	优维斯（UVEX）	10004720
-999425	SMITH	10004720
-999424	CHERCHER	10004720
-999422	PROPRO	10004720
-999385	闪电（ELECTRIC）	10004720
-999402	潮至（CHAOZHI）	10004720
-999403	SOARED	10004720
-999404	砾石（Thiseson )	10004720
-999405	shuo'sh	10004720
-999406	RUDY PROJECT	10004720
-999407	锐盾（reedom)	10004720
-999408	迪士尼（Disney）	10004720
-999409	BISSFEED	10004720
-999410	探路者(TOREAD)	10004720
-999411	豪邦	10004720
-999412	OAKLEY	10004720
-999413	博沃尼克	10004720
-999414	吉普（JEEP）	10004720
-999415	凌冻雪(LD SKI)	10004720
-999416	海俪恩（HORIEN）	10004720
-999417	伯顿（BURTON）	10004720
-999418	酷峰（kufun)	10004720
-999419	VOLOCOWER	10004720
-999420	Marsnow	10004720
2	口红	20000010
120	口罩	20000010
82	废弃	20000010
81	防晒	20000010
79	眼霜	20000010
74	精华	20000010
72	粉底	20000010
64	面膜	20000010
12	YSL/圣罗兰	20000020
13	BURBERRY/博柏利	20000020
4	DIOR/迪奥	20000020
57	CHRISTIAN LOUBOUTIN/萝卜丁	20000020
58	GUERLAIN/娇兰	20000020
6	GIVENCHY/纪梵希	20000020
8	LANCÔME/兰蔻	20000020
7	Hourglass	20000020
62	ESTĒE LAUDER/雅诗兰黛	20000020
9	MAC/魅可	20000020
3	CHANEL/香奈儿	20000020
5	GIORGIO ARMANI/乔治阿玛尼	20000020
10	NARS	20000020
11	TOM FORD/汤姆·福特	20000020
15	丝绒口红	20000030
16	丝绒印记唇釉	20000030
17	可可小姐唇膏	20000030
18	黑管磨砂	20000030
28	圣诞限量金管	20000040
20	18年限量口红	20000040
19	烈焰蓝金口红	20000040
27	魅惑唇蜜	20000040
26	春季限量变色唇膏	20000040
25	变色唇膏	20000040
21	魅惑液态唇釉	20000040
22	烈焰蓝金液态唇釉	20000040
23	魅惑唇膏	20000040
24	限量红管唇膏	20000040
32	黑细管唇釉	20000050
34	丝绒雾面哑光唇膏	20000050
33	红细管唇釉	20000050
31	小胖丁唇釉	20000050
29	红黑细管口红	20000050
30	红黑细管口红	20000050
38	限量小羊皮	20000060
36	小羊/粉/绿皮唇膏	20000060
37	禁忌之吻	20000060
93	红丝绒唇膏	20000060
35	细管	20000060
39	烟管唇膏	20000070
40	黑管系列唇膏	20000080
42	磨砂唇膏	20000090
41	子弹头唇膏	20000090
96	子弹头唇釉	20000090
43	棒棒糖唇釉	20000090
44	时尚经典唇膏	20000100
88	限量磨砂唇膏	20000110
95	粉管磨砂唇膏	20000110
87	银管唇膏	20000110
47	迷你黑管	20000110
46	白管唇膏	20000110
45	黑管唇膏	20000110
94	水光唇釉	20000120
55	限量烟花	20000120
54	方管细管唇膏	20000120
53	圆管唇膏	20000120
52	方管唇膏	20000120
51	渲染唇釉	20000120
50	哑光唇釉	20000120
49	黑管唇釉	20000120
48	镜面唇釉	20000120
56	圣诞黑金限量	20000120
14	唇膏	20000130
60	金管唇膏	20000570
59	黑管唇膏	20000570
61	臻彩宝石唇膏	20000580
73	DW粉底液	20000620
63	倾慕唇膏	20000620
80	小棕瓶眼霜旧版	20000620
106	FILORGA/菲洛嘉	20000640
68	ÍPSΛ/茵芙莎	20000640
70	Kiehl's/科颜氏	20000640
105	SK-II	20000640
107	ORIGINS/悦木之源	20000640
108	LΛNEIGE/兰芝	20000640
65	Dr.Jart+/蒂佳婷	20000640
66	FILORGA/菲洛嘉	20000640
91	JMsolution	20000640
67	十全大补面膜	20000660
69	粘土按摩面膜	20000680
71	亚马逊白泥面膜	20000700
92	ESTĒE LAUDER/雅诗兰黛	20000740
76	SK-II	20000740
89	LANCÔME/兰蔻	20000740
90	Sulwhasoo/雪花秀	20000740
97	L'OREAL/欧莱雅	20000740
98	Olay/玉兰油	20000740
99	Kiehl's/科颜氏	20000740
101	HR/赫莲娜	20000740
102	SHISEIDO/资生堂	20000740
103	LAMER/海蓝之谜	20000740
104	GUERLAIN/娇兰	20000740
77	小灯泡精华	20000760
78	小银瓶祛斑精华露	20000760
83	防晒霜	20000820
84	肌底液精华	20000890
85	撕拉面膜	20000900
86	全系列面膜	20000910
75	小棕瓶精华	20000920
109	黑精华	20000970
110	光感小白瓶精华露	20000980
111	亮肤淡斑精华	20000990
112	绿宝瓶精华露	20001010
113	红妍肌活精华露	20001020
114	浓缩精华	20001030
115	复原蜜	20001040
116	前男友面膜	20001050
117	十全大补面膜	20001060
118	泥娃娃清洁面膜	20001070
119	睡眠面膜	20001080
121	3M/3M	20001200
122	飘安/piaoan	20001200
1000006	鞋靴	30000010
1000002	箱包	30000010
1000003	腕表	30000010
1000004	配饰	30000010
1000005	服装	30000010
1000014	YVES SAINT LAURENT（YSL）/圣罗兰	30000020
1000030	FURLA/芙拉	30000020
1000029	COACH/蔻驰	30000020
1000031	Delvaux/德尔沃	30000020
1000028	Alexander McQueen/亚历山大·麦昆	30000020
1000013	Fendi/芬迪	30000020
1000026	Loewe/罗意威	30000020
1000012	Chloé/蔻依	30000020
1000011	Chanel/香奈儿	30000020
1000010	Hermès/爱马仕	30000020
1000025	MCM	30000020
1000032	VALEXTRA  	30000020
1000024	Miu Miu/缪缪	30000020
1000023	GOYARD/戈雅	30000020
1000009	GUCCI/古驰	30000020
1000008	Christian Dior（Dior）/克里斯汀·迪奥	30000020
1000007	Louis Vuitton（LV）/路易·威登	30000020
1000022	Cartier/卡地亚	30000020
1000021	CELINE/思琳	30000020
1000020	BVLGARI/宝格丽	30000020
1000019	GIVENCHY/纪梵希	30000020
1000027	VALENTINO/华伦天奴	30000020
1000018	BottegaVeneta/葆蝶家	30000020
1000017	Burberry /博柏利	30000020
1000016	Prada/普拉达	30000020
1000015	Balenciaga/巴黎世家	30000020
1000058	Jaquet Droz/雅克德罗	30000030
1000033	Louis Vuitton（LV）/路易·威登	30000030
1000034	Christian Dior（Dior）/克里斯汀·迪奥	30000030
1000035	GUCCI/古驰	30000030
1000036	Hermès/爱马仕	30000030
1000037	Chanel/香奈儿	30000030
1000038	BVLGARI/宝格丽	30000030
1000039	Cartier/卡地亚	30000030
1000040	TIFFANY & CO. /蒂芙尼	30000030
1000041	Van Cleef & Arpels/梵克雅宝	30000030
1000042	FRANCK MULLER/法穆兰	30000030
1000043	PIAGET/伯爵	30000030
1000044	Montblanc/万宝龙	30000030
1000045	CHOPARD/萧邦	30000030
1000046	Patek Philippe/百达翡丽	30000030
1000048	Breguet/宝玑	30000030
1000049	Blancpain/宝珀	30000030
1000050	Vacheron Constantin/江诗丹顿	30000030
1000051	Jaeger LeCoultre/积家	30000030
1000052	Audemars Piguet/爱彼	30000030
1000053	Glashutte Original /格拉苏蒂	30000030
1000054	Girard-Perregaux	30000030
1000055	Ulysse Nardin	30000030
1000056	TISSOT	30000030
1000057	 MIDO	30000030
1000059	Richard Mille	30000030
1000060	Hamilton/汉米尔顿	30000030
1000061	Titoni of Switzerland/梅花	30000030
1000062	Tudor/帝舵	30000030
1000063	TAG Heuer/泰格豪雅	30000030
1000064	Baume & Mercier/名士	30000030
1000065	Longines/浪琴	30000030
1000066	Rado/雷达	30000030
1000067	Oris/豪利时	30000030
1000068	Maurice Lacroix/艾美	30000030
1000069	Nomos/诺莫斯	30000030
1000070	ROLEX/劳力士	30000030
1000071	OMEGA/欧米茄	30000030
1000072	IWC/万国表	30000030
1000073	Zenith/真力时	30000030
1000074	HUBLOT	30000030
1000075	Panerai/沛纳海	30000030
1000076	Carl F.Bucherer/宝齐莱	30000030
1000077	Breitling	30000030
1000078	CORUM	30000030
1000079	PARMIGIANI/帕玛强尼	30000030
1000080	Roger Dubuis/罗杰·杜彼	30000030
1000081	Juvenia/尊皇表	30000030
1000047	A.Lange&Sohne/朗格	30000030
1000107	Gentle Monster	30000040
1000111	APM	30000040
1000110	PANDORA/潘多拉	30000040
1000109	CHAUMET/尚美	30000040
1000108	Ray-Ban/雷朋	30000040
1000106	Montblanc/万宝龙	30000040
1000105	PIAGET/伯爵	30000040
1000104	Ferragamo/菲拉格慕	30000040
1000103	Van Cleef & Arpels/梵克雅宝	30000040
1000102	TIFFANY & CO. /蒂芙尼	30000040
1000101	Alexander McQueen/亚历山大·麦昆	30000040
1000100	VALENTINO/华伦天奴	30000040
1000099	Loewe/罗意威	30000040
1000098	MCM	30000040
1000097	Miu Miu/缪缪	30000040
1000096	GOYARD/戈雅	30000040
1000095	Cartier/卡地亚	30000040
1000094	BVLGARI/宝格丽	30000040
1000093	BottegaVeneta/葆蝶家	30000040
1000092	Burberry /博柏利	30000040
1000091	Prada/普拉达	30000040
1000090	Balenciaga/巴黎世家	30000040
1000089	YVES SAINT LAURENT（YSL）/圣罗兰	30000040
1000088	Fendi/芬迪	30000040
1000087	Chloé/蔻依	30000040
1000086	Chanel/香奈儿	30000040
1000085	Hermès/爱马仕	30000040
1000084	GUCCI/古驰	30000040
1000083	Christian Dior（Dior）/克里斯汀·迪奥	30000040
1000082	Louis Vuitton（LV）/路易·威登	30000040
1000121	Prada/普拉达	30000050
1000134	 Canada Goose	30000050
1000133	Supreme	30000050
1000132	OFF-WHITE	30000050
1000131	MOSCHINO/莫斯奇诺	30000050
1000130	Marni	30000050
1000129	BALMAIN	30000050
1000128	Kenzo/高田贤三	30000050
1000127	Versace/范思哲	30000050
1000126	Moncler/盟可睐	30000050
1000112	Louis Vuitton（LV）/路易·威登	30000050
1000113	Christian Dior（Dior）/克里斯汀·迪奥	30000050
1000125	VALENTINO/华伦天奴	30000050
1000124	CELINE/思琳	30000050
1000123	GIVENCHY/纪梵希	30000050
1000122	Burberry /博柏利	30000050
1000114	GUCCI/古驰	30000050
1000115	Hermès/爱马仕	30000050
1000116	Chanel/香奈儿	30000050
1000117	Chloé/蔻依	30000050
1000118	Fendi/芬迪	30000050
1000119	YVES SAINT LAURENT（YSL）/圣罗兰	30000050
1000120	Balenciaga/巴黎世家	30000050
1000136	运动潮鞋	30000060
1000135	名牌鞋靴	30000060
1000137	Louis Vuitton（LV）/路易·威登	30001350
1000159	Manolo Blahnik	30001350
1000158	ROGERVIVIER/罗杰·维维安	30001350
1000157	Jimmy Choo/周仰杰	30001350
1000156	BALMAIN	30001350
1000155	Christian Louboutin/萝卜丁	30001350
1000154	SERGIO ROSSI	30001350
1000153	Ferragamo/菲拉格慕	30001350
1000152	Alexander McQueen/亚历山大·麦昆	30001350
1000151	VALENTINO/华伦天奴	30001350
1000150	CELINE/思琳	30001350
1000149	GIVENCHY/纪梵希	30001350
1000148	BottegaVeneta/葆蝶家	30001350
1000147	Burberry /博柏利	30001350
1000146	Prada/普拉达	30001350
1000145	Balenciaga/巴黎世家	30001350
1000144	YVES SAINT LAURENT（YSL）/圣罗兰	30001350
1000143	Fendi/芬迪	30001350
1000142	Chloé/蔻依	30001350
1000141	Chanel/香奈儿	30001350
1000140	Hermès/爱马仕	30001350
1000139	GUCCI/古驰	30001350
1000138	Christian Dior（Dior）/克里斯汀·迪奥	30001350
1000163	adidas originals	30001360
1000162	adidas/阿迪达斯	30001360
1000161	Jordan/乔丹	30001360
1000160	Nike/耐克	30001360
